 Scan No., Date, Room Id, In/Out, Room Type, MAC, Signal Strength
10, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:59:69,-93
10, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:59:68,-93
10, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:60,-93
10, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:59:6a,-95
10, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:59:6b,-96
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a2,-59
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a1,-60
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a4,-60
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a0,-61
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-65
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-65
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-67
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:54,-67
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-68
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-68
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:52,-68
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-70
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e9,-72
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-73
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-77
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-78
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e0,-78
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e1,-79
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:41,-79
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:42,-79
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e4,-80
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:40,-80
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:44,-81
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e2,-81
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:40,-82
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:41,-83
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:44,-83
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e9,-86
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:60,-86
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-87
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:62,-87
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:61,-88
11, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:64,-90
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a1,-58
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a0,-58
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a4,-59
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a2,-59
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-65
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-67
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-67
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-67
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-68
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:54,-68
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:52,-68
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-69
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-75
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-76
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e4,-76
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e1,-76
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e2,-76
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e1,-77
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e0,-77
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:42,-79
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e4,-80
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:40,-80
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e0,-80
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:44,-81
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:44,-81
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e2,-81
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-82
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e9,-82
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e0,-82
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:41,-82
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:42,-82
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:41,-84
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:61,-87
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:a8,-88
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:62,-89
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:64,-90
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:ab,-91
12, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:60,-93
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a4,-57
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a1,-59
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a2,-59
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a0,-60
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-66
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-66
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-66
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:ac,-66
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-67
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:52,-67
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:54,-68
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-68
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-68
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:aa,-68
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-73
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e9,-73
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:ec,-74
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-74
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:ea,-75
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-76
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-76
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e1,-77
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e0,-77
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:4c,-77
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e1,-78
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:41,-79
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:40,-80
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-80
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:44,-81
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:44,-81
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:42,-81
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:40,-81
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:4a,-81
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:42,-83
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:41,-85
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:61,-85
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-86
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e9,-86
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-87
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:ec,-87
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:41:a4,-87
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:ea,-87
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:41:a2,-87
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:ab,-88
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:64,-89
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:62,-89
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:60,-89
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:a0,-90
13, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:41:a0,-92
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-65
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-65
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-65
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-66
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-66
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:aa,-66
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:ac,-67
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-69
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e9,-70
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:ea,-76
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-77
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-77
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:ec,-78
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:4c,-78
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-78
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-79
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e1,-79
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e0,-80
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:4a,-80
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e9,-82
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:41,-83
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:42,-83
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-84
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:44,-84
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:40,-84
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:61,-86
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:41:a0,-87
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:41:a1,-88
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:62,-90
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:64,-91
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:60,-91
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:59:6b,-91
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:a2,-91
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:a3,-92
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:59:68,-93
14, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:59:6a,-93
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-65
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-65
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-65
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-65
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e9,-65
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:ec,-65
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-66
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-66
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:ea,-66
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-67
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:ac,-68
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:aa,-68
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-72
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-73
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-77
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:4a,-77
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:4c,-81
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-81
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:ea,-81
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:ec,-83
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e9,-86
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-88
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:60,-88
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:61,-89
15, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:a8,-89
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-64
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-65
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-65
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:ac,-65
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-66
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-66
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e9,-66
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-66
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:aa,-67
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:ec,-71
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:ea,-73
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-74
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-77
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e1,-77
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-78
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e0,-78
16, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:61,-88
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-65
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-66
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-66
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-67
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e9,-67
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-69
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-69
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-77
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-77
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e1,-81
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e0,-82
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e9,-84
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-85
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:97:08,-85
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:97:0c,-86
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:97:09,-86
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:a8,-88
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:6e:ab,-88
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:61,-89
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:97:0a,-89
17, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:60,-92
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-65
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-66
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-66
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-66
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-66
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-78
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-79
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e2,-81
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:97:0a,-83
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e4,-83
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e1,-84
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:97:08,-84
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:97:09,-84
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-86
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:97:0c,-86
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e9,-87
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:41:a0,-88
18, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:7a:60,-89
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a1,-57
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a2,-58
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a4,-61
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a0,-62
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-64
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-65
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:54,-65
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e9,-65
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-66
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-66
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-66
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-66
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:52,-66
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:50,-67
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:48,-76
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:49,-76
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e4,-77
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e2,-77
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e1,-78
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e1,-79
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e8,-79
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e0,-79
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:44,-79
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:41,-79
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e2,-80
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e0,-80
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e0,-80
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:42,-80
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e9,-81
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:43:e4,-82
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:40,-82
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:9a:40,-82
19, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:42,-85
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a1,-60
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a4,-60
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a0,-60
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a2,-60
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-63
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a9,-66
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e9,-66
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b6:98:e8,-66
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:b8:76:a8,-67
20, 2014-Sep-19, EN21-5-106, Inside, TutRm, 00:1a:1e:85:e1:51,-67
