LocationId, ScanNo, Date, Time, RoomId, InOut, RoomType, MAC, SignalStrength, Connected
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:01,-72, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:02,-72, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:00,-73, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:03,-73, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-79, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-81, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-83, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-84, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-90, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-91, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-92, No
1,8, 2014-Sep-24, 10:54:24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-92, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-58, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-58, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-59, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-60, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-60, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-61, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-64, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e3,-64, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-65, Yes
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-65, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e2,-65, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-66, Yes
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-66, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-66, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e1,-66, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-67, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-67, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-67, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-68, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:84,-68, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:80,-69, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:82,-69, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:81,-71, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:01,-73, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:00,-73, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:03,-74, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:02,-74, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-84, No
1,9, 2014-Sep-24, 10:54:29, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-85, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-57, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-57, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-57, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-59, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-59, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-60, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-60, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-62, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-63, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-64, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-64, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-65, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-65, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-65, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-65, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-66, Yes
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-66, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e2,-66, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-67, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e1,-67, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-68, Yes
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e3,-68, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:82,-69, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:84,-70, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:81,-70, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:80,-71, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-80, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-80, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-83, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-85, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-89, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-90, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-92, No
1,10, 2014-Sep-24, 10:54:34, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-92, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-56, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-57, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-58, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-60, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-61, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-62, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-62, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-63, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-63, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-63, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-64, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-64, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-65, Yes
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-66, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-66, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-66, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-66, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-67, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-68, Yes
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:03,-74, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:02,-74, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:00,-75, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:01,-75, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-80, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-80, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-82, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:42,-82, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-83, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:41,-83, No
1,11, 2014-Sep-24, 10:54:39, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-84, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-57, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-58, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-60, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-60, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-60, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-60, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-61, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-61, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2c,-61, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2a,-61, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-62, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-63, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-64, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-64, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-65, Yes
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-65, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-65, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-66, Yes
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-66, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-66, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-67, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-67, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-79, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-80, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-81, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:42,-81, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:41,-82, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-84, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-84, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-91, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-91, No
1,12, 2014-Sep-24, 10:54:44, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-91, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-57, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-57, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-58, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-59, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-59, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-60, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-60, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-60, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-62, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-62, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2c,-62, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-63, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-63, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-64, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-64, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2a,-64, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-65, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-65, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-66, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-66, Yes
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-66, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-69, Yes
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-80, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:41,-80, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:42,-81, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-83, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-83, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:51,-83, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:52,-84, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-85, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-85, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-91, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-91, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-91, No
1,13, 2014-Sep-24, 10:54:49, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-92, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-58, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-60, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-60, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-61, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-61, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2c,-62, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2a,-63, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-64, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-65, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-66, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-67, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-67, Yes
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-67, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-69, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-69, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-71, Yes
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:41,-80, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-81, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-81, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-81, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-84, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:42,-84, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:51,-84, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-84, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-85, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:52,-86, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-91, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-91, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-92, No
1,14, 2014-Sep-24, 10:54:54, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-92, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-57, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-57, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-58, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-59, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-59, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:20,-59, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:22,-59, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-60, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-60, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:24,-60, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:21,-60, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-61, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2c,-63, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-64, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2a,-64, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-65, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-66, No
1,15, 2014-Sep-24, 10:54:59, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-66, Yes
